,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,매수,매도,거래금액,전용면적(평),평당가격,계약년도,계약월,주소,계약년월일
3342,제주특별자치도 서귀포시 대정읍 상모리,3841,3841,0,빌라드 그리움,36.69,202208,15,"9,500",2,-,-,2017, ,-,중개거래,제주 서귀포시,,,95000000,11.098724999999998,8559541.749164883,2022,08,제주특별자치도 서귀포시 대정읍 상모리  ,2022-08-15
3343,제주특별자치도 제주시 일도이동,160-7,160,7,일도이동 해든빌 오피스텔,71.0525,202208,12,"22,200",10,-,-,2017, ,-,중개거래,제주 제주시,,,222000000,21.49338125,10328761.092440959,2022,08,제주특별자치도 제주시 일도이동  ,2022-08-12
3344,제주특별자치도 제주시 노형동,924-1,924,1,이편한세상 시티 노형,41.0237,202208,12,"30,700",13,-,-,2019,원노형남1길 11,-,직거래,-,,,307000000,12.409669249999999,24738773.7590186,2022,08,제주특별자치도 제주시 노형동 원노형남1길 11,2022-08-12
3345,제주특별자치도 서귀포시 대포동,765,765,0,대포동루체클래식,84.68,202208,12,"32,000",1,-,-,2018,대포로 32-5,-,직거래,-,,,320000000,25.6157,12492338.682917116,2022,08,제주특별자치도 서귀포시 대포동 대포로 32-5,2022-08-12
3346,제주특별자치도 제주시 일도이동,602-1,602,1,제주 신항 코아루 디펠리체,24.8945,202208,12,"13,900",8,-,-,2019,고마로 16,-,직거래,-,,,139000000,7.53058625,18458058.295262206,2022,08,제주특별자치도 제주시 일도이동 고마로 16,2022-08-12
3347,제주특별자치도 제주시 애월읍 하귀1리,117-1,117,1,제주모닝시티,25.4694,202208,10,"9,500",3,-,-,2018,하귀9길 2,-,중개거래,제주 제주시,,,95000000,7.7044935,12330466.629636329,2022,08,제주특별자치도 제주시 애월읍 하귀1리 하귀9길 2,2022-08-10
3348,제주특별자치도 제주시 연동,273-27,273,27,연동뜨레모아팰리스,35.23,202208,10,"18,500",14,-,-,2018,신대로14길 47,-,직거래,-,,,185000000,10.657074999999999,17359359.8618758,2022,08,제주특별자치도 제주시 연동 신대로14길 47,2022-08-10
3349,제주특별자치도 제주시 연동,280-8,280,8,스테이280,73.87,202208,10,"22,000",5,-,-,2015,신광로1길 18,-,직거래,-,,,220000000,22.345675,9845305.635206813,2022,08,제주특별자치도 제주시 연동 신광로1길 18,2022-08-10
3350,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,83.3795,202208,9,"29,000",7,-,-,2019,신북로 479-2,-,직거래,-,,,290000000,25.222298749999997,11497762.470996028,2022,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2022-08-09
3351,제주특별자치도 제주시 삼도이동,1173-2,1173,2,라온제나오피스텔삼도,77.03,202208,9,"31,781",6,-,-,2021,탑동로13길 39,-,직거래,-,,,317810000,23.301575,13638992.214045618,2022,08,제주특별자치도 제주시 삼도이동 탑동로13길 39,2022-08-09
3352,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,59.8647,202208,9,"21,800",5,-,-,2019,신북로 479-2,-,직거래,-,,,218000000,18.10907175,12038165.346603148,2022,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2022-08-09
3353,제주특별자치도 제주시 삼도일동,561-3,561,3,에스디빌,62.75,202208,7,"22,500",6,-,-,2018,서광로 196,-,직거래,-,,,225000000,18.981875,11853412.79510059,2022,08,제주특별자치도 제주시 삼도일동 서광로 196,2022-08-07
3354,제주특별자치도 제주시 이도일동,1380,1380,0,극동행복그린,80.0302,202208,6,"23,000",2,-,-,2016,관덕로8길 11,-,직거래,-,,,230000000,24.2091355,9500545.775374755,2022,08,제주특별자치도 제주시 이도일동 관덕로8길 11,2022-08-06
3355,제주특별자치도 제주시 이도일동,1380,1380,0,극동행복그린,80.0302,202208,6,"23,000",2,-,-,2016,관덕로8길 11,-,중개거래,제주 제주시,,,230000000,24.2091355,9500545.775374755,2022,08,제주특별자치도 제주시 이도일동 관덕로8길 11,2022-08-06
3356,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,83.3795,202208,5,"29,000",7,-,-,2019,신북로 479-2,20220905,직거래,-,,,290000000,25.222298749999997,11497762.470996028,2022,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2022-08-05
3357,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,59.8647,202208,5,"21,800",5,-,-,2019,신북로 479-2,20220902,직거래,-,,,218000000,18.10907175,12038165.346603148,2022,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2022-08-05
3358,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,21.59,202208,5,"4,000",9,-,-,1991,신광로 103,-,직거래,-,,,40000000,6.530975,6124659.79428799,2022,08,제주특별자치도 제주시 연동 신광로 103,2022-08-05
3359,제주특별자치도 제주시 연동,306-12,306,12,진호 케스텔,29.19,202208,5,"5,950",3,-,-,2003,사장길 37,-,직거래,-,,,59500000,8.829975,6738410.92415324,2022,08,제주특별자치도 제주시 연동 사장길 37,2022-08-05
3360,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,77.4999,202208,4,"35,900",8,-,-,2019,신북로 479-2,-,직거래,-,,,359000000,23.44371975,15313269.559110815,2022,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2022-08-04
3361,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,76.4851,202208,4,"27,700",8,-,-,2019,신북로 479-2,-,직거래,-,,,277000000,23.13674275,11972298.909707159,2022,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2022-08-04
3362,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,77.4999,202208,4,"29,188",7,-,-,2019,신북로 479-2,-,직거래,-,,,291880000,23.44371975,12450242.67106759,2022,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2022-08-04
3363,제주특별자치도 제주시 연동,290-42,290,42,천마 에코피아 오피스텔,42.415,202208,3,"21,735",2,-,-,2017,삼무로11길 4,-,직거래,-,,,217350000,12.8305375,16940054.1481602,2022,08,제주특별자치도 제주시 연동 삼무로11길 4,2022-08-03
3364,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,77.1732,202208,3,"26,900",6,-,-,2019,신북로 479-2,-,직거래,-,,,269000000,23.344893,11522862.837709302,2022,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2022-08-03
3365,제주특별자치도 제주시 조천읍 함덕리,1045,1045,0,함덕빌드웰비치타운,79.8695,202208,1,"27,900",7,-,-,2019,신북로 479-2,-,직거래,-,,,279000000,24.16052375,11547762.908078514,2022,08,제주특별자치도 제주시 조천읍 함덕리 신북로 479-2,2022-08-01
3366,제주특별자치도 서귀포시 강정동,155-4,155,4,(155-4),32.18,202208,1,"23,000",8,-,-,2018,신서귀로51번길 32,-,직거래,-,,,230000000,9.734449999999999,23627426.305543717,2022,08,제주특별자치도 서귀포시 강정동 신서귀로51번길 32,2022-08-01
3367,제주특별자치도 제주시 외도일동,543-9,543,9,남건휴먼스 8차,39.89,202208,1,"11,000",8,-,-,2016,우정로16길 10,-,중개거래,제주 제주시,,,110000000,12.066725,9115978.030492947,2022,08,제주특별자치도 제주시 외도일동 우정로16길 10,2022-08-01
3368,제주특별자치도 제주시 연동,1487-2,1487,2,일영파크빌,36.74,202208,1,"7,000",4,-,-,2003,과원북4길 99,-,중개거래,제주 제주시,,,70000000,11.113850000000001,6298447.432707837,2022,08,제주특별자치도 제주시 연동 과원북4길 99,2022-08-01
3369,제주특별자치도 서귀포시 대정읍 하모리,557-1,557,1,(557-1),38.94,202207,27,"8,000",2,-,-,2016,최남단해안로125번길 35,-,중개거래,제주 서귀포시,,,80000000,11.779349999999999,6791546.222839122,2022,07,제주특별자치도 서귀포시 대정읍 하모리 최남단해안로125번길 35,2022-07-27
3370,제주특별자치도 제주시 노형동,722-3,722,3,메르헨하우스2,20.14,202207,25,"5,700",8,-,-,2004,연북로 45,-,중개거래,제주 제주시,,,57000000,6.09235,9355995.633868705,2022,07,제주특별자치도 제주시 노형동 연북로 45,2022-07-25
3371,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,21.59,202207,25,"4,000",11,-,-,1991,신광로 103,-,직거래,-,,,40000000,6.530975,6124659.79428799,2022,07,제주특별자치도 제주시 연동 신광로 103,2022-07-25
3372,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,21.59,202207,25,"4,000",2,-,-,1991,신광로 103,-,직거래,-,,,40000000,6.530975,6124659.79428799,2022,07,제주특별자치도 제주시 연동 신광로 103,2022-07-25
3373,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,21.59,202207,25,"4,000",2,-,-,1991,신광로 103,-,직거래,-,,,40000000,6.530975,6124659.79428799,2022,07,제주특별자치도 제주시 연동 신광로 103,2022-07-25
3374,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,21.59,202207,25,"4,000",10,-,-,1991,신광로 103,-,직거래,-,,,40000000,6.530975,6124659.79428799,2022,07,제주특별자치도 제주시 연동 신광로 103,2022-07-25
3375,제주특별자치도 제주시 연동,276-9,276,9,신제주오피스텔,29.39,202207,25,"4,500",3,-,-,1991,신광로 103,-,직거래,-,,,45000000,8.890475,5061596.821317196,2022,07,제주특별자치도 제주시 연동 신광로 103,2022-07-25
3376,제주특별자치도 제주시 삼도일동,565-9,565,9,성은하이빌,84.86,202207,22,"29,000",7,-,-,2017,삼오길 19,-,중개거래,제주 제주시,,,290000000,25.67015,11297168.111600438,2022,07,제주특별자치도 제주시 삼도일동 삼오길 19,2022-07-22
3377,제주특별자치도 서귀포시 중문동,2028-1,2028,1,세움엠시티,30.5536,202207,22,"12,000",7,-,-,2018,천제연로 198,-,중개거래,제주 서귀포시,,,120000000,9.242464,12983550.7068245,2022,07,제주특별자치도 서귀포시 중문동 천제연로 198,2022-07-22
3378,제주특별자치도 제주시 조천읍 함덕리,923-1,923,1,창경오피스텔,72.588,202207,22,"28,100",2,-,-,2019,함덕서4길 60-9,-,직거래,-,,,281000000,21.957869999999996,12797233.975790914,2022,07,제주특별자치도 제주시 조천읍 함덕리 함덕서4길 60-9,2022-07-22
3379,제주특별자치도 제주시 연동,1371-1,1371,1,연동에코그린,84.08,202207,22,"26,500",10,-,-,2012,연북로 70,-,직거래,-,,,265000000,25.434199999999997,10419042.077203138,2022,07,제주특별자치도 제주시 연동 연북로 70,2022-07-22
3380,제주특별자치도 제주시 연동,1371,1371,0,아우룸플러스,78.371,202207,21,"39,100",5,-,-,2022,연북로 68,-,직거래,-,,,391000000,23.7072275,16492860.668755975,2022,07,제주특별자치도 제주시 연동 연북로 68,2022-07-21
3381,제주특별자치도 서귀포시 표선면 표선리,1591-5,1591,5,세베스트아파트,84.95,202207,21,"37,000",7,-,-,2019,표선동서로193번길 37,-,중개거래,제주 서귀포시,,,370000000,25.697375,14398357.808920171,2022,07,제주특별자치도 서귀포시 표선면 표선리 표선동서로193번길 37,2022-07-21
3382,제주특별자치도 제주시 연동,291-113,291,113,어반나무,80.32,202207,20,"35,000",6,-,-,2019,성두길 7-5,20220725,직거래,-,,,350000000,24.296799999999998,14405189.160712523,2022,07,제주특별자치도 제주시 연동 성두길 7-5,2022-07-20
3383,제주특별자치도 제주시 노형동,1294-4,1294,4,노형 에코하임,84.97,202207,20,"30,000",13,-,-,2012,도령로 37,-,직거래,-,,,300000000,25.703425,11671596.295046283,2022,07,제주특별자치도 제주시 노형동 도령로 37,2022-07-20
3384,제주특별자치도 제주시 영평동,2169-3,2169,3,엠제이벤처오름,23.3187,202207,20,"8,800",2,-,-,2017,첨단로 199,-,직거래,-,,,88000000,7.0539067499999994,12475356.29812515,2022,07,제주특별자치도 제주시 영평동 첨단로 199,2022-07-20
3385,제주특별자치도 제주시 노형동,905-3,905,3,(905-3),36.855,202207,19,"7,000",4,-,-,1991,도령로 40,-,중개거래,제주 제주시,,,70000000,11.1486375,6278794.157582036,2022,07,제주특별자치도 제주시 노형동 도령로 40,2022-07-19
3386,제주특별자치도 제주시 연동,278,278,0,연동 풀하우스,21.75,202207,18,"6,000",1,-,-,2011,연동8길 29,-,직거래,-,,,60000000,6.579375,9119407.238529496,2022,07,제주특별자치도 제주시 연동 연동8길 29,2022-07-18
3387,제주특별자치도 서귀포시 강정동,208-5,208,5,세종안채오피스텔,44.49,202207,18,"15,000",5,-,-,2017, ,-,중개거래,제주 서귀포시,,,150000000,13.458225,11145600.552821787,2022,07,제주특별자치도 서귀포시 강정동  ,2022-07-18
3388,제주특별자치도 제주시 노형동,719,719,0,에코퍼플,84.78,202207,16,"29,000",3,-,-,2014, ,-,중개거래,제주 제주시,,,290000000,25.64595,11307828.331568923,2022,07,제주특별자치도 제주시 노형동  ,2022-07-16
3389,제주특별자치도 제주시 노형동,722-2,722,2,메르헨하우스3,20.14,202207,15,"5,000",9,-,-,2004,연북로 41,-,중개거래,제주 제주시,,,50000000,6.09235,8207013.713919916,2022,07,제주특별자치도 제주시 노형동 연북로 41,2022-07-15
3390,제주특별자치도 제주시 삼도이동,913-5,913,5,진아타워,40.27,202207,15,"4,200",10,-,-,2005,관덕로2길 17,-,중개거래,서울 강남구,,,42000000,12.181675,3447801.7185649755,2022,07,제주특별자치도 제주시 삼도이동 관덕로2길 17,2022-07-15
3391,제주특별자치도 제주시 삼도이동,913-5,913,5,진아타워,40.27,202207,15,"4,200",10,-,-,2005,관덕로2길 17,20220725,중개거래,서울 강남구,,,42000000,12.181675,3447801.7185649755,2022,07,제주특별자치도 제주시 삼도이동 관덕로2길 17,2022-07-15
3392,제주특별자치도 제주시 이도이동,1986-5,1986,5,오피스텔 노브힐 이도,33.87,202207,14,"16,000",6,-,-,2017, ,-,직거래,-,,,160000000,10.245674999999999,15616345.433560994,2022,07,제주특별자치도 제주시 이도이동  ,2022-07-14
3393,제주특별자치도 서귀포시 남원읍 남원리,76,76,0,라인힐,84.4,202207,13,"25,700",2,-,-,2017,남원회관로 89,-,직거래,-,,,257000000,25.531000000000002,10066194.038619716,2022,07,제주특별자치도 서귀포시 남원읍 남원리 남원회관로 89,2022-07-13
3394,제주특별자치도 서귀포시 남원읍 남원리,76,76,0,라인힐,84.4,202207,13,"25,700",2,-,-,2017,남원회관로 89,-,직거래,-,,,257000000,25.531000000000002,10066194.038619716,2022,07,제주특별자치도 서귀포시 남원읍 남원리 남원회관로 89,2022-07-13
3395,제주특별자치도 서귀포시 대정읍 보성리,2477,2477,0,이노에듀파크,27.97,202207,12,"14,900",3,-,-,2018,글로벌에듀로 370,-,중개거래,제주 서귀포시,,,149000000,8.460925,17610367.660746314,2022,07,제주특별자치도 서귀포시 대정읍 보성리 글로벌에듀로 370,2022-07-12
3396,제주특별자치도 서귀포시 서귀동,251-1,251,1,선경오피스텔,48.0,202207,11,"6,500",12,-,-,1992,중정로 123,-,직거래,-,,,65000000,14.52,4476584.022038568,2022,07,제주특별자치도 서귀포시 서귀동 중정로 123,2022-07-11
3397,제주특별자치도 제주시 외도일동,505-4,505,4,한탑주상복합,40.26,202207,9,"6,500",2,-,-,2008,우령2길 3-3,-,직거래,-,,,65000000,12.17865,5337208.968153285,2022,07,제주특별자치도 제주시 외도일동 우령2길 3-3,2022-07-09
3398,제주특별자치도 제주시 삼도이동,913-5,913,5,진아타워,29.68,202207,7,"5,200",6,-,-,2005,관덕로2길 17,-,직거래,-,,,52000000,8.9782,5791806.8209663415,2022,07,제주특별자치도 제주시 삼도이동 관덕로2길 17,2022-07-07
3399,제주특별자치도 제주시 삼도이동,913-5,913,5,진아타워,29.68,202207,7,"5,200",6,-,-,2005,관덕로2길 17,20220808,직거래,-,,,52000000,8.9782,5791806.8209663415,2022,07,제주특별자치도 제주시 삼도이동 관덕로2길 17,2022-07-07
3400,제주특별자치도 제주시 노형동,721-2,721,2,노형 이타스Ⅲ,83.66,202207,5,"28,000",6,-,-,2016,과원북4길 17,-,직거래,-,,,280000000,25.307149999999996,11064066.874381352,2022,07,제주특별자치도 제주시 노형동 과원북4길 17,2022-07-05
3401,제주특별자치도 서귀포시 대정읍 보성리,2476-10,2476,10,남영에듀클래스,34.96,202207,4,"23,000",4,-,-,2017, ,-,중개거래,서울 송파구 제주 서귀포시,,,230000000,10.5754,21748586.341887776,2022,07,제주특별자치도 서귀포시 대정읍 보성리  ,2022-07-04
3402,제주특별자치도 제주시 노형동,711-2,711,2,이레하이텔,36.32,202206,27,"6,200",6,-,-,2003,연북로 12,-,중개거래,제주 서귀포시,,,62000000,10.9868,5643135.398842247,2022,06,제주특별자치도 제주시 노형동 연북로 12,2022-06-27
3403,제주특별자치도 서귀포시 동홍동,386-1,386,1,동홍동코아루오션뷰오피스텔,84.0,202206,25,"24,000",4,-,-,2017,태평로 499,-,직거래,-,,,240000000,25.41,9445100.354191264,2022,06,제주특별자치도 서귀포시 동홍동 태평로 499,2022-06-25
